7.07107,7.41563,7.74797,8.0662,8.3683,8.65215,8.91556,9.15622,9.37177,9.55979,9.71778,9.84323,9.93362,9.98645,9.99924,9.96959,9.89521,9.77397,9.60388,9.38323,9.11055,8.78471,8.40495,7.97094,7.48282,6.94126,6.34749,5.70337,5.01141,4.27478,3.49736,2.68373,1.8392,0.969727,0.081948,-0.8169,-1.71904,-2.61623,-3.49988,-4.36112,-5.19099,-5.98052,-6.7209,-7.40363,-8.02069,-8.56464,-9.02881,-9.40743,-9.69571,-9.88998,-9.98775,-9.98775,-9.88998,-9.69571,-9.40743,-9.02881,-8.56464,-8.02069,-7.40363,-6.7209,-5.98052,-5.19099,-4.36112,-3.49988,-2.61623,-1.71904,-0.8169,0.081948,0.969727,1.8392,2.68373,3.49736,4.27478,5.01141,5.70337,6.34749,6.94126,7.48282,7.97094,8.40495,8.78471,9.11055,9.38323,9.60388,9.77397,9.89521,9.96959,9.99924,9.98645,9.93362,9.84323,9.71778,9.55979,9.37177,9.15622,8.91556,8.65215,8.3683,8.0662,7.74797,7.41563
6.70884,7.07107,7.42247,7.76112,8.08499,8.39194,8.67973,8.94599,9.18828,9.40409,9.59082,9.74582,9.86644,9.94997,9.99378,9.99526,9.95187,9.86125,9.72115,9.52958,9.28479,8.98535,8.63022,8.21876,7.75084,7.22685,6.6478,6.0153,5.33168,4.59998,3.82399,3.00825,2.15809,1.27956,0.379473,-0.534713,-1.45491,-2.37252,-3.2785,-4.1635,-5.01803,-5.83254,-6.59763,-7.30422,-7.94368,-8.50802,-8.99007,-9.38358,-9.68338,-9.88551,-9.66189,-9.98725,-9.88551,-9.68338,-9.38358,-8.99007,-8.50802,-7.94368,-7.30422,-6.59763,-5.83254,-5.01803,-4.1635,-3.2785,-2.37252,-1.45491,-0.534713,0.379473,1.27956,2.15809,3.00825,3.82399,4.59998,5.33168,6.0153,6.6478,7.22685,7.75084,8.21876,8.63022,8.98535,9.28479,9.52958,9.72115,9.86125,9.95187,9.99526,9.99378,9.94997,9.86644,9.74582,9.59082,9.40409,9.18828,8.94599,8.67973,8.39194,8.08499,7.76112,7.42247,7.07107
6.3221,6.70127,7.07107,7.42959,7.77478,8.10449,8.41643,8.70821,8.97731,9.22113,9.43696,9.62206,9.7736,9.88873,9.96462,9.99844,9.98745,9.929,9.8206,9.65996,9.44502,9.17406,8.8457,8.45899,8.01349,7.50929,6.94711,6.32831,5.65501,4.93005,4.15712,3.34068,2.48607,1.59941,0.687659,-0.241498,-1.17967,-2.11788,-3.04663,-3.95606,-4.83609,-6.04075,-5.59979,-6.58668,-6.28267,-7.80399,-7.34608,-8.71724,-8.91346,-9.11346,-8.79971,-9.10945,-8.9356,-8.81184,-8.26978,-8.47444,-7.50268,-7.34468,-6.98128,-5.81484,-5.67659,-4.83609,-3.95606,-3.04663,-2.11788,-1.17967,-0.241498,0.687659,1.59941,2.48607,3.34068,4.15712,4.93005,5.65501,6.32831,6.94711,7.50929,8.01349,8.45899,8.8457,9.17406,9.44502,9.65996,9.8206,9.929,9.98745,9.99844,9.96462,9.88873,9.7736,9.62206,9.43696,9.22113,8.97731,8.70821,8.41643,8.10449,7.77478,7.42959,7.07107,6.70127
5.9107,6.30595,6.69337,7.07107,7.437,7.78899,8.12474,8.44182,8.73765,9.00956,9.25476,9.47037,9.65343,9.80096,9.9099,9.97724,10,9.97527,9.90028,9.77243,9.58937,9.34902,9.04967,8.69002,8.26929,7.78724,7.24425,6.64141,5.98057,5.26437,4.49632,3.68079,2.82308,1.92938,1.00675,0.063113,-0.892855,-1.47376,-2.15639,-3.71357,-4.4857,-4.70116,-5.30234,-6.30136,-5.76066,-6.28152,-7.32583,-7.30426,-8.31462,-7.83201,-8.46246,-8.76286,-7.31698,-6.40586,-6.90145,-6.64267,-7.54344,-6.82227,-6.05924,-5.77985,-4.4682,-4.35946,-3.38014,-2.28897,-1.85177,-0.892855,0.063113,1.00675,1.92938,2.82308,3.68079,4.49632,5.26437,5.98057,6.64141,7.24425,7.78724,8.26929,8.69002,9.04967,9.34902,9.58937,9.77243,9.90028,9.97527,10,9.97724,9.9099,9.80096,9.65343,9.47037,9.25476,9.00956,8.73765,8.44182,8.12474,7.78899,7.437,7.07107,6.69337,6.30595
5.47463,5.88497,6.2891,6.68514,7.07107,7.44472,7.80378,8.14579,8.46814,8.76808,9.04276,9.28918,9.50426,9.68486,9.82774,9.9297,9.9875,9.99799,9.9581,9.86493,9.71579,9.50824,9.24022,8.91006,8.51658,8.05918,7.53789,6.95346,6.30743,5.6022,4.84105,4.02825,3.169,2.26951,1.05674,0.490069,-0.484535,-0.962222,-2.44627,-2.79339,-4.13989,-4.66916,-5.45197,-4.46441,-5.55612,-6.69575,-7.12607,-7.91895,-7.00506,-6.72176,-6.39956,-6.50278,-7.51236,-6.55413,-6.12335,-5.89578,-5.97939,-4.71669,-5.38121,-4.45066,-4.58871,-2.4336,-2.54645,-1.5934,-1.48019,-0.447387,0.310581,1.33697,2.26951,3.169,4.02825,4.84105,5.6022,6.30743,6.95346,7.53789,8.05918,8.51658,8.91006,9.24022,9.50824,9.71579,9.86493,9.9581,9.99799,9.9875,9.9297,9.82774,9.68486,9.50426,9.28918,9.04276,8.76808,8.46814,8.14579,7.80378,7.44472,7.07107,6.68514,6.2891,5.88497
5.014,5.43832,5.85809,6.27149,6.67654,7.07107,7.45278,7.81919,8.16768,8.49545,8.79956,9.07694,9.32439,9.53861,9.71621,9.85377,9.94784,9.99499,9.99186,9.93524,9.82207,9.64958,9.41528,9.11711,8.75349,8.32341,7.82649,7.26311,6.63446,5.94263,5.19066,3.99131,3.48093,2.69432,0.851293,0.0556257,-1.16358,-1.21373,-1.69482,-1.19248,-4.24456,-3.13091,-4.26251,-4.8583,-4.68052,-5.90864,-5.70984,-7.45278,-5.67749,-6.36683,-5.68591,-6.9962,-6.4018,-5.95692,-5.35203,-7.05115,-5.48748,-4.42223,-4.4223,-4.0503,-4.10061,-1.73955,-1.36331,-1.9122,-1.21995,-0.551536,1.14529,0.739225,2.45961,3.36363,4.38261,5.19066,5.94263,6.63446,7.26311,7.82649,8.32341,8.75349,9.11711,9.41528,9.64958,9.82207,9.93524,9.99186,9.99499,9.94784,9.85377,9.71621,9.53861,9.32439,9.07694,8.79956,8.49545,8.16768,7.81919,7.45278,7.07107,6.67654,6.27149,5.85809,5.43832
4.52911,4.96612,5.40034,5.82997,6.25308,6.66754,7.07107,7.46119,7.83526,8.19046,8.52379,8.83211,9.11212,9.36037,9.57333,9.74738,9.87882,9.96399,9.99923,9.98099,9.90587,9.77069,9.57257,9.30901,8.97799,8.57803,8.10834,7.56886,6.96037,6.09684,5.50156,4.42658,3.35004,2.39523,1.16887,0.127793,1.9738,-0.158554,-0.930864,-1.09645,-2.63151,-3.18906,-3.96254,-3.245,-4.73765,-4.81256,-4.81509,-3.7282,-5.80376,-5.54223,-7.2449,-5.71337,-5.55748,-5.69839,-6.00503,-6.21949,-5.71162,-3.57921,-4.29787,-3.65452,-3.86319,-2.47285,-2.40783,-2.62288,0.0501622,-0.946736,1.10159,1.15275,2.44065,4.09606,4.28954,5.40178,6.28461,6.96037,7.56886,8.10834,8.57803,8.97799,9.30901,9.57257,9.77069,9.90587,9.98099,9.99923,9.96399,9.87882,9.74738,9.57333,9.36037,9.11212,8.83211,8.52379,8.19046,7.83526,7.46119,7.07107,6.66754,6.25308,5.82997,5.40034,4.96612
4.0204,4.4687,4.916,5.36057,5.80053,6.2338,6.65813,7.07107,7.46998,7.85203,8.21419,8.55324,8.8658,9.14833,9.39712,9.60837,9.77819,9.90263,9.97776,9.99969,9.96465,9.86906,9.70961,9.48335,9.18777,8.82091,8.38148,7.60294,6.3303,5.09696,5.60646,4.13798,4.28415,1.30387,2.02335,0.382335,-0.286225,-0.808553,0.142661,-1.1882,-1.43406,-2.46871,-2.86405,-4.03296,-3.15056,-5.08823,-4.42061,-4.97857,-4.38834,-6.70558,-5.62686,-6.04588,-6.05158,-4.4957,-5.1826,-5.00764,-4.44644,-5.103,-3.60386,-3.37745,-3.05616,-1.68417,-0.84352,-1.30729,-0.435544,0.974171,1.91528,1.28159,3.64665,3.71733,3.92932,5.21817,5.94953,7.03836,7.86894,8.38148,8.82091,9.18777,9.48335,9.70961,9.86906,9.96465,9.99969,9.97776,9.90263,9.77819,9.60837,9.39712,9.14833,8.8658,8.55324,8.21419,7.85203,7.46998,7.07107,6.65813,6.2338,5.80053,5.36057,4.916,4.4687
3.48853,3.94657,4.40544,4.86348,5.31889,5.76966,6.21359,6.64826,7.07107,7.47917,7.86954,8.23892,8.58384,8.90067,9.18558,9.4346,9.64362,9.80846,9.92489,9.98869,9.99573,9.942,9.82375,9.63753,9.38033,8.60223,7.85085,7.54124,6.10062,5.89777,5.91233,4.43904,2.14098,3.44187,2.57305,0.767469,-0.0498945,-0.120305,-0.825831,-1.5134,-2.91151,-2.18591,-2.22409,-2.82429,-4.37386,-4.39783,-4.33658,-4.43774,-5.22917,-5.11025,-4.73313,-4.8797,-5.65161,-4.17325,-4.73084,-3.75812,-3.70022,-2.03939,-2.64027,-2.53197,-1.16365,-1.61324,-1.20532,0.219264,1.05378,-0.347658,1.37227,3.22523,3.55494,2.72136,4.43671,4.77386,6.25626,7.2725,7.47383,7.47965,9.04967,9.38033,9.63753,9.82375,9.942,9.99573,9.98869,9.92489,9.80846,9.64362,9.4346,9.18558,8.90067,8.58384,8.23892,7.86954,7.47917,7.07107,6.64826,6.21359,5.76966,5.31889,4.86348,4.40544,3.94657
2.93436,3.40045,3.86921,4.33911,4.8084,5.27517,5.73728,6.19239,6.63792,7.07107,7.4888,7.88785,8.26471,8.61566,8.93677,9.2239,9.47277,9.67896,9.83797,9.94524,9.99625,9.98661,9.91207,9.76868,8.72163,8.43662,7.09472,7.71656,5.65726,4.98731,4.00021,3.70544,3.44404,2.42493,1.32989,1.29561,-0.255517,0.406976,1.13186,-0.843543,-2.68024,-2.2518,-3.98735,-4.19017,-4.68733,-3.88752,-3.62829,-3.85976,-4.7704,-3.47267,-3.29559,-3.44068,-5.42535,-3.80912,-3.36694,-4.96321,-2.6659,-3.71148,-4.20526,-1.74644,-2.15284,-2.38339,-0.752773,-1.2819,0.18208,0.712816,1.03416,1.89934,2.44499,2.5936,3.22086,4.05764,5.79706,6.72043,5.18457,7.96146,9.07271,9.5529,9.76868,9.91207,9.98661,9.99625,9.94524,9.83797,9.67896,9.47277,9.2239,8.93677,8.61566,8.26471,7.88785,7.4888,7.07107,6.63792,6.19239,5.73728,5.27517,4.8084,4.33911,3.86921,3.40045
